"","ACO.14.1","ACO.14.2","ACO.14.3","ACO.14.4","ACO.14.5","AO.14.1","AO.14.2","AO.14.3","AO.14.4","AO.14.5","CO.14.1","CO.14.2","CO.14.3","CO.14.4","CO.14.5","nCO.14.1","nCO.14.2","nCO.14.3","nCO.14.4","nCO.14.5"
"FBgn0025807",35.2715020503743,33.828870793235,37.8216249712374,43.0547945448911,48.7906154751285,51.9321340291619,51.2572449291615,42.36915725199,66.7698218171581,46.2148135761042,55.3875790618615,54.0540294792458,54.1102624912949,57.3222534863862,42.6957161032308,37.0014456950123,40.8104702593746,54.6161087634295,42.6859152054996,50.0205465476873
"FBgn0025820",46.0489054546554,38.4418986286761,46.9509827229154,59.6143309083107,53.0956697817574,56.0052425804687,35.1765406376599,63.553735877985,65.6569914535388,48.4155189844901,52.3104913362025,51.1056278712869,54.1102624912949,46.4382813054268,42.6957161032308,52.4187147346008,50.7373414035468,47.3875061329756,49.0433919382336,50.0205465476873
"FBgn0025830",84.2596993425609,92.2605567088227,57.3845344391188,63.7542149991656,38.7454887596608,84.5170024396164,74.3732573481952,65.5713147947465,43.4003841811528,50.616224392876,37.6943246393224,45.2088246553692,41.0190699530784,27.5727295250972,71.159526838718,50.3630788626556,62.8701839130906,69.0733140243373,38.1448603964039,38.6951397821732
"FBgn0025832",21.5548068085621,7.68837972573523,23.4754913614577,10.7636986362228,12.1976538687821,17.310711343054,9.04539616396968,18.1582102508529,10.0154732725737,12.1038797461225,8.46199124556217,8.84520482387658,10.4729540305732,12.335168471754,2.37198422795727,18.5007228475061,11.029856826858,9.6381368406052,11.8067425036488,7.5502711770094
"FBgn0025833",3.91905578337493,0,14.3461336097797,9.93572181805178,9.32761766436279,8.14621710261363,8.04035214575083,3.02636837514214,4.45132145447721,8.80282163354365,12.3083509026359,3.93120214394515,15.7094310458598,12.335168471754,17.7898817096795,10.2781793597256,15.4417995576012,14.4572052609078,17.2560082745637,14.1567584568926
"FBgn0025835",20.5750428627184,27.6781670126468,26.0838792905086,24.8393045451295,36.5929616063463,15.2741570674006,14.070616255064,24.2109470011372,30.0464198177211,30.8098757174028,23.847429873857,25.5528139356435,22.6914003995753,28.2983276704945,14.2319053677436,21.5841766554238,26.4716563844592,18.47309561116,30.8791727018508,34.9200041936685
"FBgn0025837",11.7571673501248,7.68837972573523,14.3461336097797,15.7315595452487,19.3727443798304,10.182771378267,12.0605282186262,21.184578625995,15.5796250906702,15.4049378587014,7.69271931414743,9.82800535986287,8.72746169214433,13.0607666171513,7.1159526838718,6.16690761583538,9.92687114417219,12.0476710507565,13.6231644272871,7.5502711770094
"FBgn0025866",7.83811156674985,7.68837972573523,7.82516378715257,9.93572181805178,14.3501810220966,6.10966282696022,7.03530812753198,6.05273675028429,4.45132145447721,7.7024689293507,12.3083509026359,13.759207503808,15.7094310458598,11.6095703263567,8.30194479785044,2.05563587194513,11.029856826858,12.8508491208069,9.99032058001054,10.3816228683879
"FBgn0025879",19.5952789168746,18.4521113417645,28.6922672195594,19.0434668179326,25.8303258397739,14.2558799295739,32.1614085830033,21.184578625995,18.9181161815281,30.8098757174028,27.6937895309307,15.7248085757806,28.8006235840763,29.0239258158918,32.0217870774231,16.445086975561,31.9865847978882,22.4889859614121,19.0724301982019,23.5945974281544
"FBgn0026080",107.77403404281,113.788019940881,96.5103533748816,110.120916816741,111.213902921249,100.809436644844,96.48422574901,113.993208797021,113.508697089169,89.1285690396295,97.6975352896724,84.5208460948207,85.5291245830145,132.784460607705,93.6933770043121,112.032155021009,125.740367826181,91.5622999857494,87.1882523346374,114.197851552267
"FBgn0026083",5.87858367506239,9.22605567088227,11.7377456807288,12.4196522725647,17.2202172265159,13.2376027917472,9.04539616396968,12.1054735005686,14.4667947270509,6.60211622515774,10.7698070398064,6.87960375190401,5.2364770152866,7.25598145397294,2.37198422795727,8.22254348778051,7.7208997788006,9.6381368406052,5.44926577091484,10.3816228683879
"FBgn0026085",39.1905578337493,39.9795745738232,53.4719525455425,43.882771363062,25.8303258397739,47.8590254778551,40.2017607287541,52.4570518357972,54.5286878173458,57.2183406180338,33.0786930508339,41.277622511424,49.7465316452227,37.7311035606593,53.3696451290385,50.3630788626556,20.9567279710302,46.5843280629251,37.2366494345847,35.8637880907946
"FBgn0026088",105.814506151123,67.65774158647,93.9019654458308,99.3572181805178,120.541520585611,82.480448163963,101.509445840104,120.045945547305,139.103795452413,113.336328531875,82.3120966613775,74.6928407349578,86.4018707522289,97.9557496286347,94.8793691182907,90.4479783655856,68.3851123265196,96.381368406052,97.178572914648,97.209741403996
"FBgn0026089",63.6846564798426,79.9591491476463,66.5138921907968,47.194678635746,61.7057783950154,60.0783511317755,56.2824650202558,51.4482623774164,57.8671789082037,64.9208095473845,54.6183071304468,52.0884284072732,53.2375163220804,66.0294312311538,42.6957161032308,79.1419810698874,49.634355720861,53.0097526233286,60.8501344418824,38.6951397821732
"FBgn0026143",3.91905578337493,4.61302783544113,10.4335517162034,4.13988409085491,7.1750905110483,5.09138568913352,4.02017607287542,3.02636837514214,10.0154732725737,5.50176352096478,9.23126317697692,5.89680321591772,4.36373084607217,13.7863647625486,5.92996056989317,4.11127174389026,8.82388546148639,8.03178070050433,6.35747673273398,5.66270338275705
"FBgn0026144",1.95952789168746,3.07535189029409,9.12935775167799,5.79583772719687,2.87003620441932,3.05483141348011,3.01513205465656,1.00878945838071,1.1128303636193,4.40141081677183,6.92344738273269,0.982800535986287,6.98196935371547,9.43277589016482,7.1159526838718,7.19472555180795,4.4119427307432,2.4095342101513,6.35747673273398,9.43783897126175
"FBgn0026147",8.81787551259358,6.15070378058818,22.1712973969323,15.7315595452487,8.61010861325796,18.3289884808807,11.0554842004074,17.1494207924721,6.67698218171581,20.9067013796662,21.5396140796128,16.7076091117669,8.72746169214433,13.7863647625486,22.533850165594,20.5563587194513,13.2358281922296,15.2603833309582,15.4395863509254,16.9881101482711
"FBgn0026149",42.1298496712805,36.9042226835291,41.7342068648137,33.1190727268393,50.2256335773381,46.8407483400284,22.1109684008148,34.2988415849443,45.6260449083914,38.5123446467535,40.7714123649814,44.2260241193829,53.2375163220804,68.9318238127429,58.1136135849531,45.2239891827928,44.119427307432,37.7493692923704,35.4202275109465,35.8637880907946
