"","ACO.21.1","ACO.21.2","ACO.21.3","ACO.21.4","ACO.21.5","AO.21.1","AO.21.2","AO.21.3","AO.21.4","AO.21.5","CO.21.1","CO.21.2","CO.21.3","CO.21.4","CO.21.5","nCO.21.1","nCO.21.2","nCO.21.3","nCO.21.4","nCO.21.5"
"FBgn0260431",64.1114952838954,66.3241357735672,64.5059993344486,63.5012912414622,67.4551107306918,43.5733182630367,54.5361532479538,53.7815982474013,55.3703274914851,49.6942978494677,76.5823679461449,68.340706270515,65.1810134184348,56.4442653078266,86.3999259851613,51.6494635026538,52.2840304584307,53.0220014875954,46.4654454908234,58.3153150019926
"FBgn0260461",226.034117988093,231.552684542805,221.861543165452,182.969822221162,236.092887557421,193.516795815251,162.309979904624,192.981029005381,182.54904844849,181.6100703226,249.601791824472,238.15700670028,262.054278437381,213.140285416121,200.215213100229,191.180103711315,183.895555405515,172.778591054406,170.043757966417,167.540825640646
"FBgn0260477",63.289553036666,69.8148797616496,88.9400899914367,65.6538773852405,55.0291692803012,69.2046819471759,53.2376734087168,60.1088451000368,61.4264570608663,60.5366901075334,56.7276799601073,35.2058183817805,75.822811527567,42.1225860506169,44.0307315116687,47.0241384128639,45.0724400503713,39.3094148959759,52.3972044896519,47.207635953994
"FBgn0260635",9.04136471952371,19.7808825991341,6.84154538395667,11.8392237907811,9.76323971102117,6.4078409210348,6.49239919618497,2.10908228421182,10.3819364046535,11.7459249462378,0,6.21279147913773,5.32089905456611,3.36980688404935,4.15384259544045,5.39621260475487,1.80289760201485,1.8283448788826,5.93175899882852,2.77691976199965
"FBgn0260645",47.6726503393069,40.725346527629,28.3435451621062,47.3568951631243,47.0410640621929,47.4180228156575,45.4467943732948,36.9089399737068,32.8761319480693,44.2731017204349,43.4912213027489,36.2412836283034,33.2556190910382,39.5952308875799,40.7076574353164,33.9190506584592,35.1565032392896,25.5968283043564,29.6587949941426,20.3640782546641
"FBgn0260655",13.9730182029003,15.1265572816908,9.77363626279524,10.7629307188919,22.1891811614118,19.2235227631044,19.4771975885549,20.0362817000123,16.4380659740346,13.5529903225821,13.2364586573584,12.4255829582755,10.6417981091322,21.0612930253084,11.6307592672332,12.3342002394397,7.21159040805941,18.283448788826,11.863517997657,16.6615185719979
"FBgn0260659",11.507191461212,3.49074398808248,13.6830907679133,9.6866376470027,8.8756724645647,15.3788182104835,28.5665564632139,27.4180696947536,14.7077432399257,21.6847845161314,11.3455359920215,14.4965134513214,18.6231466909814,10.1094206521481,14.9538333435856,15.4177502992996,16.2260784181337,19.1976212282673,13.8407709972665,8.33075928599895
"FBgn0260720",12.3291337084414,37.2346025395465,32.2529996672243,48.4331882350135,12.4259414503906,29.4760682367601,19.4771975885549,14.7635759894827,38.067100150396,65.9578862365663,101.164362595525,115.972107610571,97.1064077458314,118.78569266274,78.9230093133685,80.9431890713231,138.823115355144,111.529037611839,82.0559994837945,101.82039127332
"FBgn0260741",7.39748022506486,12.7993946229691,11.7283635153543,13.9918099345595,8.8756724645647,7.68940910524176,2.59695967847399,6.32724685263545,7.78645230349009,7.22826150537712,7.56369066134764,9.31918721870659,6.65112381820763,8.42451721012338,10.7999907481452,10.0215376945448,11.7188344130965,9.14172439441299,8.89763849824277,10.182039127332
"FBgn0260742",69.043148767272,66.3241357735672,71.3475447184053,62.424998169573,75.4432159488,76.8940910524177,76.6103105149827,70.6542565210959,52.7748433903217,57.826092043017,49.1639892987597,70.4116367635609,62.5205638911518,69.9234928440241,78.0922407942804,59.3583386523036,54.0869280604456,65.8204156397736,54.3744574892614,53.6871153986599
"FBgn0260744",390.422567433979,404.926302617568,467.179813361613,422.983177252451,438.458219749496,429.325341709332,416.812028395075,405.998339710775,422.198747122574,466.222867096825,456.657823678864,441.108195018779,561.354850256724,544.22381177397,501.784185529206,512.640197451713,514.72726537524,486.339737782771,477.506599405696,465.596880095275
"FBgn0260749",5.753595730606,6.98148797616496,4.88681813139762,8.61034457511351,7.98810521810823,5.12627273682784,5.19391935694798,6.32724685263545,4.32580683527227,9.93885956989355,4.72730666334228,7.24825672566068,9.31157334549069,8.42451721012338,5.81537963361662,16.1886378142646,5.40869280604456,9.14172439441299,7.90901199843802,10.182039127332
"FBgn0260756",8.21942247229429,9.30865063488662,8.79627263651572,13.9918099345595,7.10053797165176,10.2525454736557,6.49239919618497,15.8181171315886,6.92129093643563,13.5529903225821,12.2909973246899,8.28372197218364,7.98134858184916,10.1094206521481,9.13845370996898,10.7924252095097,15.3246296171262,10.0558968338543,10.8748914978523,12.9589588893317
"FBgn0260766",7.39748022506486,11.6358132936083,4.88681813139762,11.8392237907811,7.98810521810823,3.84470455262088,3.89543951771098,5.27270571052954,4.32580683527227,6.32472881720498,6.61822932867919,9.31918721870659,10.6417981091322,6.7396137680987,8.30768519088089,4.62532508978989,4.50724400503713,5.4850346366478,14.8293974970713,7.4051193653324
"FBgn0260793",34.521574383636,50.0339971625156,42.0266359300195,36.5939644442324,31.9524208724329,30.7576364209671,27.2680766239769,37.9634811158127,32.8761319480693,32.5271767741971,35.9275306414013,20.7093049304591,42.5671924365289,22.7461964673331,29.9076666871712,20.8139629040545,34.2550544382822,31.0818629410042,26.6929154947283,16.6615185719979
"FBgn0260856",49.3165348337657,44.2160905157114,56.6870903242124,53.8146535944595,39.9405260905412,61.5152728419341,89.5951089073527,76.9815033737313,62.2916184279207,82.2214746236648,35.9275306414013,40.3831446143952,37.2462933819628,48.8621998187156,51.5076481834615,68.6089888318834,54.988376861453,73.133795155304,70.1924814861374,59.2409549226592
"FBgn0260859",56.7140150588306,47.7068345037939,55.7097266979329,52.7383605225703,55.9167365267576,47.4180228156575,66.2224718010867,49.5634336789777,43.2580683527227,53.3084286021563,51.0549119640966,65.2343105309461,61.1903391275102,49.7046515397279,48.1845741071092,67.0672138019534,67.608660075557,53.0220014875954,67.2266019867232,55.538395239993
"FBgn0260862",50.9604193282246,51.1975784918764,69.3928174658462,50.5857743787919,46.1534968157365,66.641545578762,54.5361532479538,40.0725634000245,51.9096820232673,57.826092043017,58.6186026254442,51.7732623261477,58.5298896002272,53.9169101447896,54.8307222598139,47.0241384128639,45.9738888513787,59.4212085636845,51.4085779898471,53.6871153986599
